VERKOOPPUNT;LON;LAT;GEBIED;VKP_BEGIN;VKP_EIND;GEB_BEGIN;GEB_EIND;VKP_DOMEIN;GEB_DOMEIN;VKP_OMS;GEBR_DOEL_GEB
12163;4.855945851;52.358693503;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'DERDE KOSTVERLORENKADE 34 T/H';BETAALDP
12164;4.85723697;52.359041395;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'J.J. CREMERPLEIN 47_BORD';BETAALDP
12166;4.86049365;52.36143893;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'KANAALSTRAAT 145 T/O_BORD';BETAALDP
12167;4.862423832;52.36199918;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'KANAALSTRAAT 102 T/H_BORD';BETAALDP
12169;4.862725092;52.361517981;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'WILHELMINASTRAAT 108 T/H';BETAALDP
12171;4.859318105;52.360671643;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'WILHELMINASTRAAT 184 T/H';BETAALDP
12172;4.859657007;52.359640701;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'RHIJNVIS FEITHSTRAAT 50 T/H';BETAALDP
12173;4.861146062;52.360526781;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'PIETER LANGENDIJKSTRAAT 42_BORD';BETAALDP
12174;4.861423995;52.359986636;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'EERSTE HELMERSSTRAAT 309 T/H';BETAALDP
12175;4.863289018;52.36036269;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'STARINGSTRAAT 44 T/H_BORD';BETAALDP
12178;4.870175916;52.36532569;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TOLLENSSTRAAT 126 T/H';BETAALDP
12179;4.869845614;52.364710424;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPKADE 114_BORD';BETAALDP
12180;4.868217575;52.364828144;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TEN KATESTRAAT 160 T/H';BETAALDP
12181;4.867854714;52.365394;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TEN KATESTRAAT 160 T/O';BETAALDP
12182;4.866941433;52.365164381;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BORGERSTRAAT 86 T/O_BORD';BETAALDP
12183;4.867625617;52.364168623;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPKADE 166 T/O';BETAALDP
12184;4.866741965;52.36395518;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPKADE 174 T/O_BORD';BETAALDP
12185;4.865833853;52.364997507;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'NICOLAAS BEETSSTRAAT 82 T/O';BETAALDP
12187;4.865308587;52.364201891;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'HILDEBRANDSTRAAT 76 T/O_BORD';BETAALDP
12188;4.864384363;52.364589826;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BORGERSTRAAT 113 T/O_BORD';BETAALDP
12192;4.862848386;52.364262023;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JAN PIETER HEIJESTRAAT 74 T/O';BETAALDP
12193;4.863211228;52.363691086;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JAN PIETER HEIJESTRAAT 94 T/O';BETAALDP
12194;4.863517854;52.3632145;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JAN PIETER HEIJESTRAAT 108 T/O_BORD';BETAALDP
12195;4.861832677;52.362745978;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPKADE 334 T/O';BETAALDP
12196;4.859994758;52.362346922;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPKADE 384 T/O';BETAALDP
12197;4.858817735;52.362682536;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JACOB VAN LENNEPSTRAAT 375 T/O';BETAALDP
12198;4.859390102;52.363380148;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TWEEDE KOSTVERLORENKADE 142_BORD';BETAALDP
12199;4.861382346;52.363256737;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'LOOTSSTRAAT 34 T/H_BORD';BETAALDP
12201;4.866271514;52.370116882;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'DE CLERCQSTRAAT 114 T/O';BETAALDP
12202;4.865479104;52.369936348;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'DE CLERCQSTRAAT 127 T/O';BETAALDP
12204;4.866418793;52.371123806;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TWEEDE KOSTVERLORENKADE 5 T/O';BETAALDP
12205;4.861061089;52.363879806;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'LOOTSSTRAAT 14 T/O_BORD';BETAALDP
12207;4.860508154;52.364662945;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TWEEDE KOSTVERLORENKADE 124 T/O';BETAALDP
12208;4.862539735;52.365135924;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JAN PIETER HEIJESTRAAT 51 T/O_BORD';BETAALDP
12209;4.861278924;52.365534247;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TWEEDE KOSTVERLORENKADE 114 T/O_BORD';BETAALDP
12210;4.862960473;52.365780187;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'HASEBROEKSTRAAT 88 T/O';BETAALDP
12212;4.866726111;52.366437295;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'HASEBROEKSTRAAT 4 T/O_BORD';BETAALDP
12213;4.861991954;52.366105226;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BELLAMYSTRAAT 133 T/O';BETAALDP
12214;4.862348074;52.366738214;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Wenslauerstraat 87 T/O_BORD';BETAALDP
12216;4.8648141;52.366853598;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BELLAMYSTRAAT 62 T/O_BORD';BETAALDP
12217;4.86628698;52.367230183;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BELLAMYSTRAAT 20 T/O';BETAALDP
12219;4.868258421;52.368345059;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'KWAKERSSTRAAT 24 T/O';BETAALDP
12220;4.866195041;52.368058904;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'JAN HANZENSTRAAT 19 T/O';BETAALDP
12222;4.864444874;52.367644635;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'BELLAMYDWARSSTRAAT 1 T/O';BETAALDP
12223;4.864946432;52.368534908;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'SCHIMMELSTRAAT 38 T/O';BETAALDP
12224;4.866833842;52.368956587;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'AGATHA DEKENSTRAAT 37 T/O_BORD';BETAALDP
12225;4.865627871;52.369276069;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'DOUWES DEKKERSTRAAT 1 T/H_BORD';BETAALDP
12226;4.864841185;52.369595118;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'TWEEDE KOSTVERLORENKADE 28 T/O_BORD';BETAALDP
12230;4.868140572;52.36606385;T13A;04/04/2006;NULL;01/01/2005;NULL;363;363;'KINKERSTRAAT 161 T/O';BETAALDP
12500;4.853462161;52.350899531;T13C_U03;04/04/2006;NULL;01/01/2005;NULL;363;363;'Zeilstraat 54';BETAALDP
12501;4.854305344;52.350634751;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Baarstraat';BETAALDP
12502;4.852488766;52.350488189;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Schinkelkade 57';BETAALDP
12503;4.852029969;52.349008617;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vlietstraat 162';BETAALDP
12504;4.854484584;52.349623573;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vlietstraat 2';BETAALDP
12505;4.853376357;52.349936624;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vaartstraat 80';BETAALDP
12506;4.856059179;52.350715623;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vaartstraat 24 t/o';BETAALDP
12507;4.856262707;52.349639614;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Havenstraat 6_BORD';BETAALDP
12508;4.857239969;52.347629042;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Amstelveenseweg 306';BETAALDP
12509;4.857200543;52.348640543;T13C;19/09/2018;NULL;01/01/2005;NULL;363;363;'Amstelveenseweg 272_BORD';BETAALDP
12510;4.85635157;52.348530883;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Karperweg 11';BETAALDP
12511;4.856394435;52.352367737;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Amstelveenseweg 101_BORD';BETAALDP
12513;4.855682912;52.354411701;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Amstelveenseweg 41_BORD';BETAALDP
12515;4.868122966;52.350263364;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 191 t/h';BETAALDP
12516;4.869402721;52.35073597;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 166 t/h';BETAALDP
12517;4.872103818;52.350818209;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 140';BETAALDP
12518;4.873420189;52.351824359;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Dijselhofplantsoen 3';BETAALDP
12519;4.875987486;52.350971926;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Dijsselhofplantsoen 1';BETAALDP
12520;4.873626594;52.351315982;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Dijsselhofplantsoen 7';BETAALDP
12521;4.877363306;52.350530988;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan  99';BETAALDP
12522;4.874692032;52.35042887;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 133_BORD';BETAALDP
12523;4.87475472;52.349839351;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Jan van Eijckstraat  45';BETAALDP
12524;4.873324508;52.350151194;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 151 t/o';BETAALDP
12526;4.87105425;52.350052747;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Apollolaan 153_BORD';BETAALDP
12527;4.869913723;52.34976193;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Raphaelstraat 7';BETAALDP
12528;4.86727351;52.349539004;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Olympiaplein 11_MULTI';BETAALDP
12529;4.867712465;52.348006835;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Olympiaplein 47_MULTI';BETAALDP
12530;4.867373548;52.348575246;T13C_U05;04/04/2006;NULL;01/08/2015;NULL;363;363;'Olympiaplein 31_MULTI';BETAALDP
12531;4.869783155;52.348837421;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Raphaelstraat 20';BETAALDP
12533;4.87199279;52.348772582;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Minervalaan 30';BETAALDP
12534;4.873367839;52.34896375;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Gerrit van der Veenstraat  102';BETAALDP
12535;4.875923795;52.349081504;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Gerrit van der Veenstraat 86';BETAALDP
12536;4.87685786;52.347837292;T13C_U02;04/04/2006;NULL;01/01/2005;NULL;363;363;'Beethovenstraat  74';BETAALDP
12537;4.87515264;52.348113973;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Quinten Massijsstraat 2 t/o';BETAALDP
12538;4.873809422;52.347445898;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Cliostraat  46';BETAALDP
12539;4.872498617;52.347104044;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Minervaplein  1';BETAALDP
12540;4.871318891;52.347080792;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Minervaplein  6_BORD';BETAALDP
12541;4.87014021;52.347814397;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Raphaelplein 27';BETAALDP
12542;4.868999562;52.347257863;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Botticellistraat 38';BETAALDP
12543;4.867959939;52.347339863;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Olympiaplein 69_BORD';BETAALDP
12545;4.873917898;52.346876707;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionweg  168_BORD';BETAALDP
12547;4.868743252;52.346689092;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionweg 224';BETAALDP
12548;4.870187661;52.346562556;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionweg 105';BETAALDP
12550;4.8674169;52.346276661;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Parnassusweg 1';BETAALDP
12551;4.884052539;52.348913052;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionweg  1';BETAALDP
12552;4.868698941;52.345980343;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Milletstraat  58';BETAALDP
12553;4.868773972;52.344340127;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionkade  42';BETAALDP
12554;4.871537837;52.344644077;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionkade  22';BETAALDP
12555;4.871257544;52.345289009;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Courbetstraat 4_BORD';BETAALDP
12556;4.87119236;52.346089875;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Michelangelostraat  66';BETAALDP
12557;4.872576412;52.346347518;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Minervalaan 64';BETAALDP
12558;4.872715399;52.344848483;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionkade  18';BETAALDP
12559;4.873948865;52.346188417;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Rubensstraat 71';BETAALDP
12560;4.874011458;52.345323125;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Rubensstraat 91_BORD';BETAALDP
12561;4.87523752;52.346739504;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadionweg  61';BETAALDP
12562;4.875419686;52.344908519;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Holbeinstraat 22';BETAALDP
12563;4.875241449;52.345543836;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Velazquezstraat 2_BORD';BETAALDP
12564;4.869050862;52.345207255;T13C;04/04/2006;NULL;01/01/2005;NULL;363;363;'Courbetstraat 48';BETAALDP
12565;4.850115588;52.357261649;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Andreas Schelfhoutstraat 57';BETAALDP
12566;4.850406907;52.357095897;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 27_BORD';BETAALDP
12567;4.852656952;52.357261075;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Andreas Schelfhoutstraat 17';BETAALDP
12568;4.851102351;52.357767344;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Surinameplein 51';BETAALDP
12569;4.852810767;52.357865651;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Surinameplein 15';BETAALDP
12570;4.854495162;52.357774609;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Sloterkade 1';BETAALDP
12571;4.853619405;52.355963047;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Sloterkade 41';BETAALDP
12572;4.852768493;52.35345914;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Sloterkade 84';BETAALDP
12573;4.852309851;52.351963468;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Sloterkade 138';BETAALDP
12575;4.851742003;52.356060511;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Floris Versterstraat 3';BETAALDP
12576;4.852523185;52.355619183;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Jacob Marisplein 2';BETAALDP
12577;4.852372439;52.35476099;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Jacob Marisplein  35';BETAALDP
12578;4.85142603;52.353367783;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Legmeerplein 1';BETAALDP
12579;4.851539474;52.351709374;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Legmeerstraat 71';BETAALDP
12580;4.850502645;52.352793938;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 137_BORD';BETAALDP
12581;4.850252117;52.352307684;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 152';BETAALDP
12583;4.850487578;52.354039879;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 101';BETAALDP
12584;4.85045488;52.35565612;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 75_BORD';BETAALDP
12585;4.85018522;52.355662948;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Haarlemmermeerstraat 74';BETAALDP
12586;4.851254274;52.354796192;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Theophile de Bockstraat 13_BORD';BETAALDP
12587;4.849364729;52.356361738;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Warmondstraat 69';BETAALDP
12588;4.849282501;52.354805429;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Theophile de Bockstraat 37';BETAALDP
12589;4.847653344;52.354890544;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Theophile de Bockstraat 71';BETAALDP
12590;4.846963911;52.354273453;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vogelenzangstraat 46';BETAALDP
12591;4.845975489;52.352835725;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Westlandgracht 85';BETAALDP
12592;4.847474697;52.352820429;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Bennebroekstraat 19';BETAALDP
12593;4.848619611;52.354369568;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Vogelenzangstraat 16';BETAALDP
12594;4.849371429;52.352825037;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Bennebroekstraat 3';BETAALDP
12595;4.847519692;52.352093963;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Woestduinstraat 81_BORD';BETAALDP
12596;4.846101511;52.351666784;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Heemstedestraat 66_BORD';BETAALDP
12597;4.847682357;52.351422383;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Woestduinstraat  93';BETAALDP
12599;4.848487818;52.351685721;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Heemstedestraat 20';BETAALDP
12600;4.849337489;52.350471756;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerweg 18';BETAALDP
12601;4.849587689;52.350440686;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerweg  17';BETAALDP
12602;4.848819576;52.349267676;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerweg  52';BETAALDP
12603;4.847477196;52.348019578;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerweg  96_BORD';BETAALDP
12604;4.848312602;52.348518568;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerweg  79';BETAALDP
12605;4.847546728;52.349600054;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Rietwijkerstraat 52';BETAALDP
12607;4.846167875;52.34864969;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Westlandgracht 223';BETAALDP
12608;4.846187133;52.347339353;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerplein 8';BETAALDP
12609;4.847172409;52.346864773;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Aalsmeerplein 1';BETAALDP
12610;4.850367065;52.349055295;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Kromme Leimuidenstraat 1';BETAALDP
12611;4.851052596;52.348359912;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Rijnsburgstraat 10';BETAALDP
12612;4.849832831;52.347569334;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Rijnsburgstraat 36';BETAALDP
12613;4.851530079;52.350055581;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Sloterkade 166';BETAALDP
12614;4.851291433;52.351120034;T14A_U02;04/04/2006;NULL;01/01/2005;NULL;363;363;'Hoofddorpweg 18 t/o';BETAALDP
12615;4.846138676;52.351044955;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Westlandgracht 151';BETAALDP
12616;4.846070217;52.354772606;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Westlandgracht 27_BORD';BETAALDP
12618;4.853298279;52.344890588;T13B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Laan Der Hesperiden 118';BETAALDP
12619;4.855331361;52.351074406;T13C_U03;04/04/2006;NULL;01/01/2005;NULL;363;363;'Zeilstraat 17';BETAALDP
12620;4.855227806;52.35120919;T13C_U03;04/04/2006;NULL;01/01/2005;NULL;363;363;'Zeilstraat 18';BETAALDP
12621;4.850538091;52.350774745;T14A;04/04/2006;NULL;01/01/2005;NULL;363;363;'Leimuidenstraat 3 t/o';BETAALDP
12623;4.854407528;52.345791713;T13B;03/09/2008;NULL;01/01/2005;NULL;363;363;'Eosstraat 107';BETAALDP
12625;4.856385652;52.345297989;T13B;05/09/2008;NULL;01/01/2005;NULL;363;363;'hestiastraat / laan der hesperiden';BETAALDP
12626;4.853681566;52.347875865;T13C;16/06/2009;NULL;01/01/2005;NULL;363;363;'Havenstraat';BETAALDP
12627;4.855954754;52.349366405;T13C;18/06/2009;NULL;01/01/2005;NULL;363;363;'Havenstraat';BETAALDP
12629;4.903327479;52.352267334;T13B;17/08/2010;NULL;01/01/2005;NULL;363;363;'Tolstraat t/o 91_BORD';BETAALDP
12630;4.904265017;52.353536678;T13B;17/08/2010;NULL;01/01/2005;NULL;363;363;'Rustenburgerstraat t/o 58';BETAALDP
12631;4.876119234;52.347522839;T13C;17/08/2010;NULL;01/01/2005;NULL;363;363;'Cliostraat hoek A.Durenstraat';BETAALDP
12632;4.85374582;52.351303111;T13C;17/08/2010;NULL;01/01/2005;NULL;363;363;'Veerstraat 54';BETAALDP
12633;4.878899951;52.349392698;T13C;17/08/2010;NULL;01/01/2005;NULL;363;363;'Corellistraat 3';BETAALDP
12634;4.854444756;52.340511701;T13C;24/01/2011;NULL;01/01/2005;NULL;363;363;'Burgerweeshuispad 11';BETAALDP
12635;4.847963299;52.346003172;T14A;30/05/2017;NULL;01/01/2005;NULL;363;363;'Spijtellaantje 17_BORD';BETAALDP
12700;4.846618131;52.34529338;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Anthony fokkerweg';BETAALDP
12701;4.844046018;52.345294295;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Anthony fokkerweg';BETAALDP
12704;4.842000705;52.343414761;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Luchtvaartstraat';BETAALDP
12705;4.843416152;52.343411882;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'luchtvaartstraat';BETAALDP
12706;4.844312459;52.343947703;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Laboratoriumstraat 3';BETAALDP
12708;4.846830461;52.344649673;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Generaal vetterstraat_BORD';BETAALDP
12709;4.84668286;52.343831861;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Generaal vetterstraat';BETAALDP
12710;4.848210776;52.343715245;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Generaal vetterstraat';BETAALDP
12711;4.841983578;52.342015836;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Anthony fokkerweg';BETAALDP
12713;4.843356247;52.342385372;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Valschermkade';BETAALDP
12714;4.843408947;52.341283948;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Pilotenstraat_BORD';BETAALDP
12715;4.843360166;52.340064987;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Pilotenstraat';BETAALDP
12716;4.843464522;52.339143852;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Pilotenstraat';BETAALDP
12717;4.844606075;52.341178376;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Helicopterstraat';BETAALDP
12718;4.845302715;52.342325259;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Valschermkade_BORD';BETAALDP
12719;4.846063662;52.341416189;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Valschermkade';BETAALDP
12720;4.845568274;52.340090202;T14_COMBI;18/09/2008;NULL;01/01/2005;NULL;363;363;'Valschermkade';BETAALDP
13001;4.902084445;52.358302034;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 145';BETAALDP
13003;4.899790833;52.357825929;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 126';BETAALDP
13005;4.89682281;52.357755708;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 105 t/o';BETAALDP
13007;4.895158022;52.357714616;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 87';BETAALDP
13008;4.893880407;52.357783611;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 85';BETAALDP
13009;4.893045142;52.3580209;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade   85 t/o';BETAALDP
13010;4.889995645;52.358289033;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 68 t/o';BETAALDP
13011;4.888166219;52.359287528;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Stadhouderskade 47 t/o';BETAALDP
13012;4.887014844;52.35913553;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Ruysdaelkade 15 t/o';BETAALDP
13014;4.888939618;52.357429997;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'1e Jacob van Campenstr 36';BETAALDP
13015;4.892818728;52.357208461;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'2e Jacob van Campenstr 72';BETAALDP
13017;4.897275779;52.356963924;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Gerard Doustraat 224';BETAALDP
13019;4.888890398;52.356841233;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Frans Halsstraat 42';BETAALDP
13020;4.890867406;52.356744015;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Quellijnstraat  80_BORD';BETAALDP
13021;4.895017758;52.35657259;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Quellijnstraat 145_BORD';BETAALDP
13022;4.888760847;52.356337516;T12B;04/04/2006;NULL;01/01/2005;NULL;363;363;'Daniel Stalpertstraat 33 t/o_BORD';BETAALDP
